"sample_id","longitude","latitude","class_code","class_name","verified","region_key","extension_stratum","final_review_decision","user_confirmation_status","user_confirmation_timestamp_utc","verification_source","verification_notes"
"ADV_VHR_OA_056","101.38016563916942","6.51466917892442","4","other_agri","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_004; evidence_date=2021-03-21; confidence=MEDIUM; chip=arcgis_vhr_chips/row_094.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_094.png"
"ADV_VHR_OA_057","100.5916790634778","5.060686366418426","4","other_agri","True","advisor_vhr_cell_39_1","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_005; evidence_date=2020-12-30; confidence=MEDIUM; chip=arcgis_vhr_chips/row_095.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_095.png"
"ADV_VHR_OA_058","100.85597482132876","4.077283933260145","4","other_agri","True","advisor_vhr_cell_39_1","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_006; evidence_date=2016-08-16; confidence=MEDIUM; chip=arcgis_vhr_chips/row_096.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_096.png"
"ADV_VHR_OA_059","102.53458801677961","5.717103433423442","4","other_agri","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_007; evidence_date=2024-08-05; confidence=MEDIUM; chip=arcgis_vhr_chips/row_097.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_097.png"
"ADV_VHR_OA_060","100.64725805521053","4.989684851122183","4","other_agri","True","advisor_vhr_cell_39_1","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_009; evidence_date=2023-12-11; confidence=MEDIUM; chip=arcgis_vhr_chips/row_099.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_099.png"
"ADV_VHR_OA_061","100.54171088947143","5.943898767647855","4","other_agri","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; LG02; 0.34 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_010; evidence_date=2025-01-09; confidence=MEDIUM; chip=arcgis_vhr_chips/row_100.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_100.png"
"ADV_VHR_OP_062","102.90788685472863","5.242512666611459","1","oil_palm","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_012; evidence_date=2017-08-30; confidence=MEDIUM; chip=arcgis_vhr_chips/row_102.png; note=accepted after second VHR review: regular oil-palm plantation texture and point inside a homogeneous block; reviewed chip=arcgis_vhr_chips/row_102.png"
"ADV_VHR_OA_063","100.43826401717419","5.680317830046985","4","other_agri","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_013; evidence_date=2025-03-13; confidence=MEDIUM; chip=arcgis_vhr_chips/row_103.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_103.png"
"ADV_VHR_OA_064","102.36574894250053","5.992346830161795","4","other_agri","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; LG03; 0.34 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_015; evidence_date=2025-07-28; confidence=MEDIUM; chip=arcgis_vhr_chips/row_105.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_105.png"
"ADV_VHR_OA_065","100.35972461232477","6.377101984590173","4","other_agri","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_016; evidence_date=2020-03-18; confidence=MEDIUM; chip=arcgis_vhr_chips/row_106.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_106.png"
"ADV_VHR_PA_066","100.47691759257535","6.078375985845395","3","paddy","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_017; evidence_date=2020-12-30; confidence=HIGH; chip=arcgis_vhr_chips/row_107.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_107.png"
"ADV_VHR_OA_067","100.21624011999337","6.401845725226338","4","other_agri","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_018; evidence_date=2025-03-04; confidence=MEDIUM; chip=arcgis_vhr_chips/row_108.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_108.png"
"ADV_VHR_PA_068","100.53190334593693","6.077636113899004","3","paddy","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; LG02; 0.34 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_019; evidence_date=2025-01-09; confidence=HIGH; chip=arcgis_vhr_chips/row_109.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_109.png"
"ADV_VHR_OA_069","100.46241071708224","6.632582467132974","4","other_agri","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_022; evidence_date=2024-04-02; confidence=MEDIUM; chip=arcgis_vhr_chips/row_112.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_112.png"
"ADV_VHR_PA_070","102.19640042672867","6.154097501631225","3","paddy","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; LG04; 0.34 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_023; evidence_date=2025-04-29; confidence=HIGH; chip=arcgis_vhr_chips/row_113.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_113.png"
"ADV_VHR_PA_071","100.27450424571337","6.538093838345731","3","paddy","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_024; evidence_date=2025-03-04; confidence=HIGH; chip=arcgis_vhr_chips/row_114.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_114.png"
"ADV_VHR_OA_072","102.71951523842382","5.619258241550012","4","other_agri","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_025; evidence_date=2025-07-07; confidence=MEDIUM; chip=arcgis_vhr_chips/row_115.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_115.png"
"ADV_VHR_OA_073","100.2423056808316","6.25145776109782","4","other_agri","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_026; evidence_date=2021-03-21; confidence=MEDIUM; chip=arcgis_vhr_chips/row_116.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_116.png"
"ADV_VHR_PA_074","102.31731455423137","6.0017631378364005","3","paddy","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; LG03; 0.34 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_027; evidence_date=2025-07-28; confidence=HIGH; chip=arcgis_vhr_chips/row_117.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_117.png"
"ADV_VHR_OA_075","100.44183121219741","5.844375951001693","4","other_agri","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_028; evidence_date=2025-02-19; confidence=MEDIUM; chip=arcgis_vhr_chips/row_118.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_118.png"
"ADV_VHR_OA_076","102.48705154748771","5.843162129208842","4","other_agri","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_029; evidence_date=2022-09-23; confidence=MEDIUM; chip=arcgis_vhr_chips/row_119.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_119.png"
"ADV_VHR_OA_077","100.41471151986698","5.877702218763153","4","other_agri","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_030; evidence_date=2025-02-19; confidence=MEDIUM; chip=arcgis_vhr_chips/row_120.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_120.png"
"ADV_VHR_OP_078","100.63414804548508","4.380038982750768","1","oil_palm","True","advisor_vhr_cell_39_1","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_031; evidence_date=2019-11-13; confidence=MEDIUM; chip=arcgis_vhr_chips/row_121.png; note=accepted after second VHR review: regular oil-palm plantation texture and point inside a homogeneous block; reviewed chip=arcgis_vhr_chips/row_121.png"
"ADV_VHR_OA_079","100.84550521532154","4.082483351500063","4","other_agri","True","advisor_vhr_cell_39_1","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_032; evidence_date=2016-08-16; confidence=MEDIUM; chip=arcgis_vhr_chips/row_122.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_122.png"
"ADV_VHR_OA_080","102.94346038102366","5.255449799706278","4","other_agri","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; LG05; 0.34 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_033; evidence_date=2025-08-19; confidence=MEDIUM; chip=arcgis_vhr_chips/row_123.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_123.png"
"ADV_VHR_PA_081","100.28182348431578","6.1123405888217555","3","paddy","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; LG01; 0.34 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_035; evidence_date=2025-06-26; confidence=HIGH; chip=arcgis_vhr_chips/row_125.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_125.png"
"ADV_VHR_OA_082","100.18322276630842","2.703430315245555","4","other_agri","True","advisor_vhr_cell_39_1","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_038; evidence_date=2015-01-19; confidence=MEDIUM; chip=arcgis_vhr_chips/row_128.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_128.png"
"ADV_VHR_OA_083","100.51810202455358","6.525989650824765","4","other_agri","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_039; evidence_date=2024-02-21; confidence=MEDIUM; chip=arcgis_vhr_chips/row_129.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_129.png"
